Student_ID,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,B_or_Higher,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3845,1,24,55.91,70.17,90.57,86.4,53.09,7.66,71.47,0,10.5,0,1,2,Medium,8,7.4
S3846,0,23,58.34,98.05,85.64,97.34,72.15,8.35,50.05,0,15.5,0,1,4,Low,4,5.6
S3847,0,24,72.29,45.34,79.67,74.98,54.17,5.17,70.02,0,6.5,0,1,2,Medium,1,4.4
S3848,0,18,67.01,68.65,69.81,66.89,58.92,5.27,57.38,1,26.9,1,1,3,High,1,7.0
S3849,0,20,,43.74,40.13,82.33,79.87,2.99,69.93,0,29.5,0,1,4,Low,1,8.9
S3850,1,23,71.46,77.81,76.81,95.81,79.61,8.43,66.07,1,19.2,0,1,1,Low,3,8.4
S3851,0,18,82.22,44.72,61.36,58.84,52.17,8.3,60.13,0,18.9,1,1,4,High,9,7.5
S3852,1,19,,50.52,47.07,70.18,72.15,3.92,56.19,0,28.9,1,1,2,Medium,6,4.1
S3853,0,24,55.39,55.53,66.68,57.81,76.51,3.29,86.43,0,14.8,0,1,2,Low,7,8.3
S3854,0,22,54.96,84.92,84.13,,63.4,7.38,87.74,0,20.5,0,0,4,Medium,7,8.5
S3858,1,18,,42.11,91.07,78.35,57.85,4.41,67.76,0,25.3,0,1,1,Low,4,6.0
S3859,0,23,91.44,63.7,60.04,94.26,55.83,6.69,63.88,1,11.8,1,1,1,Medium,8,5.5
S3860,0,18,96.19,98.77,48.54,66.07,93.95,6.46,59.3,1,26.1,1,1,1,Low,8,5.0
S3861,0,19,81.77,46.62,56.91,,63.89,2.66,93.64,0,28.6,1,1,4,High,3,6.7
S3863,1,22,94.76,85.07,49.56,66.53,71.4,9.86,70.86,1,6.2,0,1,3,Low,8,8.7
S3865,1,24,87.54,83.04,67.88,75.15,96.41,5.61,74.92,1,25.8,0,0,3,High,4,7.5
S3867,1,21,89.95,67.6,96.26,63.32,53.45,4.86,91.12,1,20.7,0,1,2,Medium,4,6.4
S3868,1,19,56.9,55.92,65.55,98.67,92.26,9.45,60.96,0,12.9,1,1,3,Low,6,8.6
S3869,1,22,61.12,67.09,95.92,75.11,72.59,2.45,85.34,0,13.3,0,1,4,Low,2,4.1
S3870,1,23,78.86,86.15,49.69,92.82,67.51,1.08,76.37,1,19.5,1,1,2,Medium,2,8.5
S3871,1,20,63.25,85.72,49.41,59.77,83.62,9.3,84.53,0,22.8,1,1,3,Medium,4,8.5
S3872,0,20,83.07,70.95,96.96,96.97,97.51,2.13,73.56,1,5.3,0,0,2,High,6,4.7
S3873,1,20,80.4,95.7,70.58,89.72,54.71,7.49,85.13,1,8.8,1,1,2,High,3,6.2
S3877,0,23,58.06,77.28,89.62,,93.69,9.19,87.48,0,26.0,0,1,4,Medium,8,7.6
S3878,1,18,79.85,42.79,91.84,89.49,77.29,9.51,91.42,0,8.2,0,0,1,Low,6,4.6
S3881,1,21,64.35,84.85,70.6,95.2,89.48,6.48,76.7,0,23.5,0,1,4,Low,5,7.0
S3882,0,18,,88.49,76.42,96.87,76.44,8.02,62.18,0,22.0,0,1,1,High,3,6.6
S3883,1,20,51.45,73.13,85.52,79.64,58.34,2.41,86.68,0,21.7,1,1,4,High,7,4.4
S3884,1,23,99.08,40.1,65.53,59.34,72.25,9.15,91.47,1,26.4,0,1,2,Medium,7,7.5
S3885,0,21,81.24,78.18,44.41,90.92,96.22,2.21,95.36,0,18.8,0,1,4,Medium,6,8.8
S3887,1,23,69.19,54.94,77.44,90.86,86.49,5.13,70.73,1,10.0,0,0,3,Medium,7,6.6
S3889,0,19,69.01,97.94,48.9,54.34,54.53,3.74,87.63,1,26.7,1,1,4,Low,6,8.4
S3890,1,20,68.0,57.89,57.58,80.35,79.08,1.04,93.36,1,13.4,1,1,2,Medium,4,8.6
S3891,0,24,73.2,53.39,41.93,,68.8,3.47,82.79,1,29.6,0,1,2,Low,5,6.0
S3892,1,20,63.8,52.65,84.61,97.31,56.96,4.27,94.17,0,20.2,0,0,3,Low,6,8.5
S3894,0,23,77.83,96.99,47.45,60.3,89.06,7.39,83.98,0,17.3,0,1,2,Medium,7,6.3
S3895,0,22,92.14,76.52,81.95,94.85,58.07,3.52,54.44,1,21.4,1,1,1,Medium,7,5.3
S3896,1,22,57.64,58.2,90.58,57.44,65.62,4.07,87.45,0,29.7,0,1,2,Medium,5,5.1
S3897,1,23,51.64,78.31,41.19,84.33,64.24,9.06,81.42,0,17.5,1,1,4,Low,10,8.3
S3898,1,23,62.34,77.49,54.02,65.0,52.43,7.53,50.8,1,11.6,0,1,3,High,7,7.6
S3899,1,19,98.99,75.82,96.71,78.39,73.11,0.23,79.96,1,21.2,1,1,1,Medium,5,4.3
S3900,0,19,,49.57,63.12,80.81,88.3,8.12,57.31,1,28.0,0,1,2,High,5,7.8
S3903,1,21,72.26,41.12,53.08,56.59,86.01,8.36,74.19,0,18.6,0,1,3,High,9,7.0
S3904,1,24,99.16,72.39,52.85,69.57,79.68,6.29,55.78,1,25.0,1,1,1,High,1,5.9
S3909,0,22,81.32,83.95,91.12,97.37,80.52,2.55,80.92,1,15.3,1,1,2,High,6,6.0
S3910,0,24,65.25,46.86,90.81,70.8,54.61,3.97,80.08,1,12.0,0,1,2,Low,6,4.5
S3911,1,21,80.9,56.41,79.67,67.13,60.25,6.41,98.48,1,16.7,0,0,3,Medium,7,7.3
S3912,0,20,63.79,74.25,89.57,72.34,88.67,2.93,55.98,1,9.0,1,1,2,Medium,6,8.6
S3913,1,24,52.55,75.57,52.5,60.83,61.2,5.56,93.28,0,17.7,0,1,1,High,8,7.7
S3914,0,23,95.61,86.51,63.27,55.01,54.63,8.99,69.56,1,12.5,1,1,1,Medium,4,5.0
S3915,0,18,94.16,76.92,78.45,57.43,79.86,2.95,69.35,1,25.4,0,1,4,Low,2,6.5
S3918,1,20,84.14,67.13,90.34,71.0,80.92,1.01,73.93,0,21.0,1,1,4,Medium,1,5.4
S3919,1,19,77.95,53.52,68.44,81.19,75.01,0.55,89.37,0,27.9,0,1,4,Medium,1,6.4
S3921,0,18,59.46,64.0,98.8,50.0,96.21,2.59,98.14,0,27.5,1,0,3,Medium,5,7.6
S3924,1,20,58.65,47.74,71.34,98.2,63.35,8.85,74.88,0,8.9,0,1,4,Low,6,6.6
S3925,1,20,96.14,46.37,78.59,68.0,93.55,5.89,93.74,1,7.1,0,1,4,Medium,2,8.0
S3928,0,21,55.51,49.98,65.12,90.85,69.19,5.83,84.13,0,10.3,1,1,2,Medium,8,6.4
S3930,0,22,97.93,85.68,41.15,66.3,68.01,3.93,79.79,1,9.6,0,1,4,Medium,6,5.1
S3931,1,23,63.31,59.93,69.8,74.54,85.88,9.37,94.92,0,22.7,0,1,1,High,2,8.1
S3933,0,18,59.88,45.89,95.68,77.98,70.29,8.37,96.94,0,29.1,0,1,1,Low,8,8.8
S3934,1,21,56.45,96.11,45.26,55.1,91.56,6.2,93.32,0,21.5,0,1,2,Medium,10,5.5
S3935,1,18,61.66,60.21,67.56,71.08,62.51,3.17,56.45,0,19.4,0,1,1,Medium,7,4.7
S3936,0,20,82.12,99.85,96.85,96.15,52.64,7.37,50.58,0,7.3,0,1,3,Low,9,5.9
S3938,1,19,77.69,86.73,82.08,79.54,98.83,5.97,93.27,0,29.6,0,1,2,Low,8,4.5
S3939,0,24,56.12,41.2,75.36,78.62,53.21,4.02,61.51,0,11.9,0,1,1,Low,2,6.5
S3940,0,20,90.11,72.61,56.84,55.58,53.5,1.5,84.57,1,6.8,0,1,4,High,4,8.7
S3943,0,22,69.18,87.38,87.17,74.41,70.51,1.12,58.25,0,13.9,1,1,2,High,2,7.5
S3944,0,20,,98.34,59.43,86.57,91.53,8.24,61.95,0,13.8,0,1,3,Low,10,4.2
S3945,0,24,89.61,76.5,80.07,73.04,59.94,4.99,62.13,1,11.2,0,1,4,Low,9,5.6
S3946,0,21,86.86,71.33,61.46,56.3,85.96,3.46,77.42,1,29.2,0,1,1,High,2,9.0
S3947,0,20,,71.14,67.86,71.97,75.22,5.05,64.48,0,11.6,0,0,3,Low,4,4.0
S3949,0,18,72.81,68.12,88.11,87.56,98.65,0.18,67.34,0,11.0,0,1,1,Medium,10,8.2
S3950,0,22,59.22,78.12,52.67,58.33,74.25,5.47,83.04,0,24.0,0,1,2,Medium,8,5.4
S3952,0,20,,75.75,47.8,84.67,87.29,8.93,80.35,1,20.4,0,1,3,Medium,7,6.4
S3953,0,22,52.67,91.43,44.55,61.41,65.93,5.56,62.11,0,25.8,0,1,1,High,7,8.6
S3954,1,24,85.74,91.77,76.28,53.8,61.34,1.37,91.52,1,11.8,0,1,2,Low,9,6.6
S3955,0,22,77.16,71.13,51.35,,98.23,3.89,50.63,1,25.1,0,1,3,High,10,6.0
S3959,1,19,99.93,44.89,48.08,66.47,79.98,0.68,80.2,1,15.2,0,1,3,Low,6,8.3
S3961,1,23,88.89,99.64,47.19,96.44,51.51,0.02,70.32,1,5.6,0,1,4,Low,1,5.9
S3962,1,23,90.62,42.91,68.28,73.56,64.57,6.84,64.72,1,7.9,0,0,3,Low,2,4.3
S3963,0,19,78.69,81.8,80.11,99.83,96.39,4.56,71.7,0,5.3,0,1,3,Medium,6,5.6
S3964,0,20,59.51,90.47,78.48,57.85,96.67,1.03,64.56,0,28.9,0,1,1,Medium,2,8.2
S3965,1,18,83.85,78.92,48.67,85.45,65.55,8.56,61.06,0,12.8,0,1,4,High,5,4.5
S3966,0,22,85.64,74.18,78.01,82.63,91.8,2.03,67.56,1,22.2,0,1,3,Medium,10,6.9
S3967,1,18,99.27,82.45,64.29,93.62,72.09,3.26,80.12,1,20.2,1,1,2,Low,1,6.6
S3968,1,19,77.07,65.76,67.88,,82.72,1.78,82.42,0,23.1,0,1,3,Low,1,7.3
S3969,0,21,63.57,45.48,88.09,64.01,66.72,9.27,64.87,1,27.1,1,1,4,Medium,6,8.7
S3970,0,24,84.18,97.74,59.95,56.61,75.8,7.58,97.37,1,10.8,0,1,3,Medium,1,7.8
S3972,0,19,58.86,79.92,92.41,71.33,53.06,0.44,85.61,0,13.2,0,0,4,Low,2,8.2
S3973,0,20,66.3,71.88,52.73,95.5,56.97,5.23,54.07,1,7.1,1,1,2,High,9,7.5
S3974,1,24,77.09,43.28,57.64,64.72,64.53,5.75,83.24,0,5.8,0,1,4,Low,1,8.5
S3975,1,22,,97.16,82.4,56.32,98.81,3.83,73.0,0,24.1,0,1,3,Low,3,7.6
S3976,1,22,51.11,87.55,81.01,64.83,98.28,3.22,78.46,0,8.2,0,1,2,Medium,7,7.8
S3977,1,23,66.85,48.95,88.02,79.86,91.38,8.52,59.2,0,5.4,0,0,2,Medium,1,4.4
S3978,1,21,,98.9,51.03,92.26,61.63,0.23,71.68,0,16.0,0,1,2,Medium,1,4.0
S3980,0,21,71.45,68.34,47.55,95.74,71.99,3.94,88.35,0,6.7,1,1,4,Low,6,5.3
S3981,1,19,88.11,76.68,72.46,62.21,69.35,6.66,61.88,1,6.3,1,1,3,Low,4,4.8
S3983,0,24,99.27,73.62,81.34,86.79,76.73,2.39,50.19,1,28.5,0,1,2,Medium,3,7.7
S3984,1,24,71.1,44.42,40.02,63.7,53.64,5.87,54.5,0,17.1,0,0,3,Medium,10,4.2
S3985,0,20,97.52,72.69,43.58,51.35,90.1,9.8,56.34,1,26.2,1,1,1,High,1,7.3
S3986,1,22,51.77,73.16,65.95,68.26,84.57,9.75,64.68,0,25.0,0,1,3,Low,8,6.9
S3989,1,23,62.48,54.97,99.64,97.68,61.65,5.9,89.63,0,28.3,1,1,2,Medium,4,4.7
S3990,1,23,75.37,93.31,65.01,86.77,63.26,4.2,87.75,1,19.2,0,1,1,Medium,2,5.3
S3992,0,21,93.58,76.38,58.36,62.04,89.85,5.28,74.99,1,5.1,0,1,2,Low,8,5.0
S3993,0,23,67.89,50.14,80.55,53.7,60.53,5.11,96.57,0,18.6,0,0,1,Low,5,7.3
S3994,0,20,81.3,91.47,48.11,90.11,78.14,6.46,78.46,1,25.4,1,1,4,High,9,8.9
S3996,0,24,60.31,86.5,43.37,84.08,64.25,6.77,93.46,0,21.1,1,1,4,Low,8,8.0
S3997,1,21,99.6,96.45,68.5,88.98,61.77,4.89,53.57,1,5.6,0,1,3,Medium,4,8.7
S3999,1,20,98.1,91.67,45.47,57.23,76.34,1.39,55.65,1,15.7,0,1,4,Medium,9,7.8
S4000,1,24,64.79,69.33,64.67,89.75,86.06,3.01,90.99,1,19.3,1,1,4,Medium,1,7.9
S4001,1,20,58.23,49.84,61.07,72.69,61.0,9.5,89.63,0,14.9,0,1,2,Low,9,8.9
S4002,0,24,75.15,80.13,72.25,91.35,50.46,5.53,75.18,1,13.7,0,0,3,Medium,1,7.2
S4006,0,18,,51.99,41.58,87.2,65.28,3.18,95.3,1,25.1,0,1,1,Low,5,7.8
S4008,1,24,66.6,50.05,75.25,70.23,81.29,8.02,94.6,1,7.9,1,1,1,Low,1,5.1
S4010,1,24,86.32,63.48,74.44,77.48,79.89,6.19,71.31,1,19.1,1,1,1,Low,3,8.9
S4011,1,23,74.09,97.71,49.52,,85.41,5.8,50.2,0,15.3,1,1,3,High,7,7.8
S4012,1,23,76.28,85.85,71.05,68.91,69.44,9.15,64.78,1,16.3,0,1,1,Medium,6,4.3
S4013,0,23,,59.18,63.75,64.62,62.3,1.76,93.4,0,19.4,0,1,3,Medium,5,7.1
S4014,1,23,95.73,97.1,68.76,69.42,83.95,6.17,71.44,1,13.1,0,1,3,Low,7,8.7
S4016,0,18,84.17,67.33,70.05,58.67,53.9,1.41,74.47,1,12.7,0,1,3,Medium,7,6.9
S4018,0,21,76.85,64.64,84.64,69.27,74.43,8.21,74.58,0,28.8,0,1,3,High,3,8.4
S4019,1,20,81.46,53.98,75.63,64.3,87.67,7.33,68.79,1,28.9,0,1,4,Medium,6,8.3
S4020,0,23,99.73,63.2,44.71,99.92,59.54,9.74,95.47,1,5.7,0,1,2,Low,2,5.8
S4023,1,21,53.19,85.7,58.97,58.72,74.09,1.59,84.34,0,25.4,0,1,3,Low,4,5.6
S4024,0,21,,61.53,42.74,91.98,69.32,0.37,60.63,1,29.8,0,1,1,Low,10,7.9
S4026,1,18,90.04,74.69,62.41,70.07,78.24,2.44,54.36,1,22.5,1,1,2,High,5,5.0
S4027,0,20,70.36,97.71,94.46,91.17,85.51,4.2,72.43,0,13.8,1,0,1,Low,8,7.7
S4028,0,23,65.98,63.12,42.09,62.5,57.66,1.4,61.96,0,24.1,0,0,1,High,2,7.2
S4029,1,21,,94.07,42.35,57.0,86.45,4.89,76.88,0,21.4,1,1,3,Medium,3,8.9
S4030,0,18,57.34,89.24,96.96,65.79,73.08,9.2,65.0,0,25.0,0,0,2,High,2,6.0
S4031,1,24,67.85,78.26,97.89,67.08,51.69,7.48,86.14,1,17.5,0,1,2,Medium,10,4.7
S4032,0,19,92.88,79.27,41.66,69.87,61.72,8.42,96.85,1,9.9,1,1,1,Low,2,7.3
S4033,0,24,51.9,45.08,82.96,,51.29,8.05,85.45,0,16.9,0,1,2,High,4,4.4
S4035,0,18,56.26,46.42,82.08,85.5,66.29,7.09,80.0,0,22.4,0,1,3,Low,2,6.8
S4036,0,18,70.15,73.79,92.12,62.28,99.37,7.54,94.43,0,8.4,1,1,3,High,3,6.4
S4037,1,21,99.85,59.8,46.05,50.93,93.43,2.06,63.5,1,13.3,0,1,4,Low,1,5.3
S4038,1,18,58.67,65.79,54.33,74.48,91.28,8.6,55.91,0,5.2,0,1,4,Medium,5,6.4
S4039,0,19,57.27,76.61,41.44,72.41,75.06,4.58,56.54,0,25.4,0,1,2,High,4,8.3
S4041,0,24,94.1,67.45,41.78,,63.34,6.43,86.61,1,24.4,1,0,2,Medium,6,6.3
S4042,0,19,51.61,99.26,88.04,75.5,78.03,6.77,82.86,0,7.4,1,1,4,Medium,7,5.6
S4044,1,24,82.77,49.63,69.59,93.88,58.57,2.12,86.46,1,26.3,0,0,3,High,3,4.0
S4045,1,18,88.39,51.4,87.27,58.66,53.63,4.82,81.7,1,19.9,0,1,3,Medium,9,7.7
S4047,1,23,99.57,43.02,65.75,72.38,54.88,9.75,60.12,1,27.6,0,1,4,Medium,5,4.6
S4048,1,21,52.19,68.82,40.69,99.31,85.9,8.25,65.63,0,29.6,0,1,1,Medium,5,6.0
S4049,0,23,61.72,48.89,74.08,,96.07,7.62,67.22,1,21.5,0,1,2,High,7,4.7
S4050,0,24,69.83,65.99,47.48,67.7,58.11,1.81,90.41,0,23.2,0,1,3,Low,1,8.7
S4051,1,21,72.49,85.0,85.88,50.84,73.55,3.31,88.76,0,8.3,1,1,4,Low,3,8.1
S4052,0,24,96.07,67.53,55.46,74.25,86.94,3.8,62.63,1,24.2,1,0,1,Medium,3,4.1
S4056,1,19,70.82,44.17,56.02,63.26,55.19,3.58,60.99,0,8.5,1,1,4,Low,3,4.2
S4058,0,23,79.96,76.45,91.78,87.75,98.82,0.09,50.64,0,16.0,1,1,3,Medium,9,8.6
S4060,1,22,,64.14,50.89,92.11,71.11,7.69,66.99,1,29.0,0,1,1,High,6,8.9
S4061,1,20,88.5,64.84,76.61,62.99,52.53,5.01,84.82,1,9.3,0,1,3,Low,5,5.6
S4062,1,23,81.75,60.03,89.02,82.64,80.94,7.89,98.83,1,15.5,1,1,4,High,7,7.4
S4063,0,24,61.86,73.46,61.5,,64.67,6.99,60.34,1,20.2,0,1,2,Medium,9,8.9
S4064,1,24,93.7,60.76,79.21,64.59,96.84,8.55,62.15,1,21.9,1,1,4,Medium,6,4.0
S4065,0,20,86.61,64.98,73.43,82.83,89.73,0.07,66.87,1,19.1,0,0,4,Low,2,6.7
S4066,0,18,87.09,87.85,43.87,91.28,82.48,2.61,73.3,1,9.5,0,1,4,High,8,7.3
S4067,1,23,99.83,49.73,77.31,66.05,64.23,5.49,84.88,1,16.8,0,1,2,Low,4,5.9
S4068,1,19,90.13,77.15,88.83,,85.06,9.41,67.6,1,13.1,1,1,3,Low,6,4.5
S4069,1,24,91.46,70.34,99.55,83.89,64.46,6.8,55.21,1,7.2,1,1,4,Low,2,7.1
S4070,1,18,97.57,58.3,41.78,67.43,51.88,4.57,86.52,1,14.7,0,1,1,Medium,6,4.2
S4071,1,19,57.56,83.65,79.6,93.82,75.42,1.3,89.73,0,20.2,1,1,3,Low,2,8.6
S4072,1,23,,73.07,64.87,75.46,74.43,4.93,62.38,0,7.6,0,1,4,Medium,1,6.3
S4073,0,20,79.03,68.64,40.59,82.41,88.15,4.41,56.84,1,9.1,0,1,2,High,5,8.6
S4074,0,22,66.46,80.06,76.86,74.78,93.28,7.78,76.39,0,7.2,1,1,4,Medium,4,8.2
S4075,0,21,91.97,88.14,47.35,72.64,67.72,4.13,60.42,1,5.0,0,1,4,Low,4,4.0
S4078,1,18,99.86,92.47,61.67,,66.21,0.47,60.98,1,10.8,1,1,3,High,8,5.9
S4080,0,23,86.77,71.81,61.55,91.25,76.11,3.47,83.7,1,25.0,0,1,2,Low,5,7.4
S4082,1,24,,45.65,54.32,59.27,82.52,7.12,76.32,0,23.5,1,1,2,Medium,1,7.2
S4083,1,24,58.03,71.92,78.12,83.78,60.59,0.4,80.7,0,26.7,0,0,4,Medium,10,5.8
S4084,1,22,94.79,84.81,91.23,53.94,58.24,4.96,60.01,1,17.5,0,1,3,High,10,4.3
S4087,1,23,77.27,69.38,78.92,79.9,70.36,5.21,84.69,0,27.5,1,1,3,Medium,2,8.0
S4088,1,23,61.0,66.23,73.88,,59.18,4.87,73.25,1,25.1,1,1,2,Low,9,5.8
S4089,0,18,,57.42,61.94,81.46,98.91,3.9,53.5,1,26.0,1,1,2,Medium,1,6.5
S4091,1,24,98.65,60.99,41.69,74.36,82.63,1.26,84.75,1,21.6,1,1,2,High,10,4.4
S4092,0,19,50.28,78.77,62.19,58.75,50.65,1.79,81.06,0,15.0,0,1,2,Medium,3,5.6
S4096,0,18,73.83,72.78,79.26,82.11,74.9,8.1,56.63,0,13.8,0,1,1,Low,7,8.8
S4098,1,21,69.78,49.15,46.8,85.55,79.18,7.2,71.04,0,18.8,1,1,1,Medium,8,4.3
S4100,0,18,61.22,87.38,76.37,72.23,92.23,5.68,85.86,0,13.4,0,1,2,Low,10,7.7
S4101,1,23,97.26,93.38,61.79,67.17,94.34,9.41,78.11,1,28.5,0,1,1,Low,9,6.7
S4102,1,21,50.69,82.15,54.95,92.12,86.86,0.39,96.88,0,9.5,1,1,4,Low,9,6.7
S4103,0,23,77.3,43.59,74.37,89.23,53.95,2.91,95.62,0,10.9,0,1,2,Low,9,8.9
S4106,1,19,54.4,58.92,79.69,95.34,85.59,1.16,83.8,0,8.0,0,1,3,Medium,4,5.6
S4107,0,22,92.98,51.75,61.46,54.37,75.87,4.79,96.09,1,12.8,1,0,3,High,2,4.6
S4108,0,23,79.55,86.55,63.29,70.57,62.53,7.2,71.52,1,18.5,1,1,1,Medium,3,5.8
S4109,1,24,95.11,78.92,57.17,73.27,87.82,1.64,51.92,1,21.9,0,1,1,Low,3,5.9
S4110,1,22,84.42,76.71,82.34,72.04,93.89,7.55,82.16,0,21.1,0,1,2,Low,1,8.8
S4112,0,22,75.49,54.21,51.44,58.51,81.45,1.5,77.62,0,20.4,0,1,1,Medium,4,8.7
S4115,0,23,74.21,78.2,84.3,95.21,86.16,8.5,96.62,0,14.1,0,1,1,High,10,5.7
S4122,0,22,59.98,96.92,45.27,60.24,57.09,8.72,87.07,0,29.1,0,1,3,High,3,5.1
S4125,1,24,99.86,74.59,78.86,61.68,90.85,2.74,99.47,1,8.8,0,0,4,High,8,7.3
S4128,1,21,53.85,87.95,52.43,84.57,73.79,8.16,51.74,0,12.8,0,1,3,Medium,3,5.9
S4129,1,21,69.92,49.45,77.34,50.13,92.42,7.5,60.65,0,13.8,0,1,3,Medium,1,8.4
S4131,1,21,92.2,98.71,96.62,80.28,78.93,1.16,52.31,1,20.3,1,1,2,Low,7,5.1
S4132,0,23,86.85,83.04,53.94,87.28,71.7,9.88,55.09,1,24.5,0,1,4,Medium,4,5.0
S4136,0,18,52.91,90.67,56.99,55.12,67.18,8.64,74.12,0,21.6,0,1,4,Low,1,5.2
S4137,1,20,92.61,83.76,74.25,66.84,99.68,4.56,81.29,1,13.6,1,1,3,Low,4,5.4
S4138,1,21,86.52,89.9,43.57,53.42,66.81,4.19,70.13,1,16.7,0,1,3,Medium,8,5.9
S4139,1,22,84.93,52.69,97.6,90.14,62.82,0.96,53.38,0,26.3,0,1,4,Medium,3,4.2
S4140,1,24,66.98,78.41,46.6,90.35,67.7,9.27,80.54,0,29.2,1,1,2,Low,1,4.3
S4141,0,19,,42.41,44.05,70.86,79.54,8.44,80.29,0,22.4,0,1,4,Medium,4,8.6
S4144,0,23,88.69,41.47,45.83,,92.11,7.63,60.39,1,8.5,1,1,4,Medium,8,6.4
S4148,0,21,66.55,42.69,77.73,62.93,72.92,7.9,53.38,1,18.6,0,1,2,Low,5,7.7
S4149,0,24,86.11,82.83,42.54,61.26,69.26,1.54,90.96,1,28.5,0,1,3,Medium,7,5.0
S4150,0,18,,95.78,63.19,51.06,69.09,6.69,76.91,0,27.4,0,1,2,Low,1,5.9
S4152,0,23,,74.71,53.72,57.5,70.09,0.36,97.12,0,18.7,0,1,3,Medium,1,8.2
S4155,0,20,86.71,81.68,91.64,65.69,65.56,2.4,80.33,1,16.3,0,1,1,Low,9,4.8
S4156,0,18,79.46,53.86,79.89,83.46,67.65,6.31,70.38,1,23.8,0,0,2,Low,6,5.5
S4158,1,22,95.08,67.98,96.12,94.38,80.05,6.93,65.44,1,28.2,0,1,2,Medium,4,4.6
S4159,0,23,77.28,71.84,96.54,64.42,98.7,4.93,52.4,1,22.1,0,1,2,Medium,5,5.4
S4160,1,23,93.43,85.24,73.1,,91.63,3.09,85.39,1,8.5,0,1,1,High,8,6.1
S4161,1,24,94.14,86.77,69.72,60.9,74.29,1.46,98.29,1,11.7,1,1,2,Medium,1,4.2
S4163,1,22,,96.31,82.93,53.71,83.7,6.35,66.48,1,24.9,1,1,2,Low,2,6.5
S4164,1,24,70.79,98.94,72.29,,86.33,7.4,96.91,0,28.8,1,1,2,Medium,6,4.2
S4165,0,19,72.47,96.81,95.97,92.98,73.21,1.6,68.23,1,10.7,0,1,1,Low,4,7.4
S4166,1,24,94.76,89.45,54.32,84.42,61.5,6.64,95.73,1,24.1,1,1,2,Low,10,4.4
S4167,0,19,89.41,82.34,58.62,93.76,77.86,1.79,92.78,1,15.9,0,1,3,Medium,10,7.2
S4168,1,20,56.33,79.8,58.97,55.24,62.69,2.22,76.44,0,13.9,0,1,4,Low,4,9.0
S4169,0,23,80.52,46.23,88.36,72.78,97.0,5.31,83.84,1,29.7,0,1,3,Medium,5,4.3
S4170,0,19,99.8,56.29,45.94,61.46,81.44,2.89,85.02,1,13.6,0,1,1,High,1,5.4
S4171,1,20,79.78,40.34,67.34,86.06,64.6,6.62,82.05,0,21.5,0,1,2,Medium,4,4.6
S4173,1,19,88.45,66.35,44.39,90.77,85.84,1.49,84.64,1,24.3,0,1,2,Medium,9,8.2
S4174,1,21,67.52,48.79,64.65,51.76,85.39,5.71,50.16,0,26.6,0,1,2,High,2,8.6
S4176,1,24,86.2,88.34,43.91,51.43,80.72,1.77,77.74,1,20.1,0,1,2,High,5,7.5
S4180,0,20,88.88,88.18,71.9,65.21,73.96,6.69,74.29,1,24.1,1,1,4,Medium,10,5.8
S4181,1,20,63.58,96.73,70.91,70.02,51.02,6.64,51.38,1,8.4,0,1,2,Medium,1,4.3
S4183,1,21,64.59,98.58,99.83,88.57,56.51,7.46,58.37,0,5.8,0,1,2,Medium,4,5.3
S4185,1,18,67.11,55.02,67.17,57.89,80.41,9.58,62.61,0,21.6,0,1,1,High,4,4.4
S4186,1,18,78.42,85.5,40.18,81.33,51.13,2.22,52.3,1,22.7,1,1,1,Low,6,8.8
S4192,0,19,64.21,70.48,57.19,71.02,62.4,8.08,51.88,1,6.5,0,0,4,Medium,6,5.6
S4193,0,21,95.21,73.84,88.89,66.14,50.22,6.09,80.69,1,5.5,0,1,2,Low,3,6.0
S4195,1,20,84.07,56.0,60.02,69.43,67.89,9.78,52.05,0,5.7,0,1,1,Low,9,8.6
S4196,0,21,96.23,96.2,79.57,62.97,56.21,1.94,74.82,1,11.2,0,1,3,High,6,6.2
S4197,0,22,76.93,88.29,94.48,95.22,51.12,5.04,79.45,0,12.2,0,1,4,Low,5,5.5
S4198,1,22,93.82,83.85,54.08,65.42,92.96,7.53,59.55,1,13.6,0,1,3,Medium,8,5.2
S4199,1,22,56.24,87.21,72.47,84.92,63.71,4.34,62.63,0,22.8,0,0,4,Medium,2,5.3
S4203,1,20,72.16,91.98,65.47,87.62,87.24,2.85,88.24,0,29.5,0,1,1,Medium,3,7.9
S4204,1,19,68.45,83.51,50.95,86.86,56.25,1.38,87.34,1,15.3,0,1,3,High,6,6.7
S4205,1,20,83.49,52.79,41.29,51.11,51.29,3.4,67.27,1,6.1,1,1,3,Low,3,5.7
S4207,0,20,54.29,66.85,98.59,96.12,50.67,0.24,83.23,0,15.9,0,1,3,High,5,7.9
S4209,1,20,72.2,71.91,96.1,75.3,64.44,8.83,81.45,1,26.1,1,1,1,Low,9,4.4
S4210,1,19,72.76,56.89,52.32,74.67,65.97,0.12,62.55,1,20.2,0,1,3,Low,9,5.2
S4211,1,22,88.74,45.77,95.88,90.62,50.19,7.74,64.6,1,23.4,1,1,1,Medium,5,5.4
S4212,1,21,72.17,68.02,79.28,56.92,98.22,7.53,65.53,1,11.2,0,1,1,Medium,10,5.8
